Timestamp,Sensor ID,Experiment ID,Vector,Construct overview,Fluorophore,induced by,Plant,Location,PlantID,Plant Age/Maturity,Fluorescence - Green,Fluorescence - Red,Temperature,Humidity,Plant Soil water,PAR/Light level
4/17/20 4:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0140456,,,,
4/17/2020 4:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0144301,,,,
4/17/20 4:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0148248,,,,
4/17/2020 4:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0152298,,,,
4/17/20 5:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0156455,,,,
4/17/2020 5:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0160722,,,,
4/17/20 5:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0165099,,,,
4/17/2020 5:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0169592,,,,
4/17/20 6:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0174201,,,,
4/17/2020 6:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.017893,,,,
4/17/20 6:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0183782,,,,
4/17/2020 6:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.018876,,,,
4/17/20 7:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0193866,,,,
4/17/2020 7:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0199103,,,,
4/17/20 7:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0204475,,,,
4/17/2020 7:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0209984,,,,
4/17/20 8:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0215634,,,,
4/17/2020 8:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0221427,,,,
4/17/20 8:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0227368,,,,
4/17/2020 8:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0233459,,,,
4/17/20 9:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0239703,,,,
4/17/2020 9:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0246105,,,,
4/17/20 9:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0252667,,,,
4/17/2020 9:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0259392,,,,
4/17/20 10:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0266285,,,,
4/17/2020 10:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0273348,,,,
4/17/20 10:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0280586,,,,
4/17/2020 10:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0288002,,,,
4/17/20 11:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0295599,,,,
4/17/2020 11:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0303382,,,,
4/17/20 11:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0311353,,,,
4/17/2020 11:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0319517,,,,
4/17/20 12:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0327878,,,,
4/17/2020 12:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0336439,,,,
4/17/20 12:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0345204,,,,
4/17/2020 12:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0354177,,,,
4/17/20 13:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0363362,,,,
4/17/2020 13:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0372763,,,,
4/17/20 13:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0382383,,,,
4/17/2020 13:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0392227,,,,
4/17/20 14:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0402298,,,,
4/17/2020 14:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.04126,,,,
4/17/20 14:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0423138,,,,
4/17/2020 14:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0433914,,,,
4/17/20 15:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0444934,,,,
4/17/2020 15:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.04562,,,,
4/17/20 15:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0467717,,,,
4/17/2020 15:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0479489,,,,
4/17/20 16:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0491519,,,,
4/17/2020 16:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.050381,,,,
4/17/20 16:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0516368,,,,
4/17/2020 16:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0529195,,,,
4/17/20 17:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0542295,,,,
4/17/2020 17:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0555671,,,,
4/17/20 17:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0569327,,,,
4/17/2020 17:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0583267,,,,
4/17/20 18:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0597493,,,,
4/17/2020 18:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0612009,,,,
4/17/20 18:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0626819,,,,
4/17/2020 18:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0641924,,,,
4/17/20 19:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0657328,,,,
4/17/2020 19:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0673033,,,,
4/17/20 19:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0689043,,,,
4/17/2020 19:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.070536,,,,
4/17/20 20:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0721985,,,,
4/17/2020 20:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0738922,,,,
4/17/20 20:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0756173,,,,
4/17/2020 20:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0773738,,,,
4/17/20 21:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0791621,,,,
4/17/2020 21:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0809822,,,,
4/17/20 21:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0828342,,,,
4/17/2020 21:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0847184,,,,
4/17/20 22:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0866347,,,,
4/17/2020 22:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0885832,,,,
4/17/20 22:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.090564,,,,
4/17/2020 22:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.092577,,,,
4/17/20 23:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0946224,,,,
4/17/2020 23:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0967,,,,
4/17/20 23:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.0988097,,,,
4/17/2020 23:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.100952,,,,
4/18/20 0:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.103125,,,,
4/18/2020 0:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.105331,,,,
4/18/20 0:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.107568,,,,
4/18/2020 0:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.109837,,,,
4/18/20 1:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.112137,,,,
4/18/2020 1:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.114468,,,,
4/18/20 1:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.116829,,,,
4/18/2020 1:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.119221,,,,
4/18/20 2:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.121643,,,,
4/18/2020 2:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.124094,,,,
4/18/20 2:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.126575,,,,
4/18/2020 2:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.129084,,,,
4/18/20 3:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.131621,,,,
4/18/2020 3:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.134186,,,,
4/18/20 3:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.136778,,,,
4/18/2020 3:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.139397,,,,
4/18/20 3:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.142041,,,,
4/18/2020 4:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.14471,,,,
4/18/20 4:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.147404,,,,
4/18/2020 4:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.150122,,,,
4/18/20 4:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.152863,,,,
4/18/2020 5:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.155626,,,,
4/18/20 5:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.15841,,,,
4/18/2020 5:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.161215,,,,
4/18/20 5:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.16404,,,,
4/18/2020 6:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.166883,,,,
4/18/20 6:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.169744,,,,
4/18/2020 6:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.172622,,,,
4/18/20 6:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.175516,,,,
4/18/2020 7:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.178425,,,,
4/18/20 7:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.181347,,,,
4/18/2020 7:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.184283,,,,
4/18/20 7:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.18723,,,,
4/18/2020 8:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.190188,,,,
4/18/20 8:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.193155,,,,
4/18/2020 8:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.196131,,,,
4/18/20 8:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.199114,,,,
4/18/2020 9:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.202103,,,,
4/18/20 9:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.205098,,,,
4/18/2020 9:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.208096,,,,
4/18/20 9:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.211097,,,,
4/18/2020 10:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.214099,,,,
4/18/20 10:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.217102,,,,
4/18/2020 10:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.220104,,,,
4/18/20 10:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.223104,,,,
4/18/2020 11:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.2261,,,,
4/18/20 11:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.229093,,,,
4/18/2020 11:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.23208,,,,
4/18/20 11:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.23506,,,,
4/18/2020 12:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.238033,,,,
4/18/20 12:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.240996,,,,
4/18/2020 12:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.24395,,,,
4/18/20 12:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.246893,,,,
4/18/2020 13:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.249823,,,,
4/18/20 13:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.252741,,,,
4/18/2020 13:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.255643,,,,
4/18/20 13:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.258531,,,,
4/18/2020 14:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.261403,,,,
4/18/20 14:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.264257,,,,
4/18/2020 14:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.267093,,,,
4/18/20 14:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.269909,,,,
4/18/2020 15:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.272706,,,,
4/18/20 15:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.275482,,,,
4/18/2020 15:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.278236,,,,
4/18/20 15:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.280968,,,,
4/18/2020 16:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.283676,,,,
4/18/20 16:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.28636,,,,
4/18/2020 16:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.28902,,,,
4/18/20 16:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.291654,,,,
4/18/2020 17:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.294262,,,,
4/18/20 17:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.296843,,,,
4/18/2020 17:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.299397,,,,
4/18/20 17:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.301923,,,,
4/18/2020 18:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.304421,,,,
4/18/20 18:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.30689,,,,
4/18/2020 18:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.309329,,,,
4/18/20 18:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.311739,,,,
4/18/2020 19:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.314119,,,,
4/18/20 19:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.316468,,,,
4/18/2020 19:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.318787,,,,
4/18/20 19:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.321074,,,,
4/18/2020 20:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.32333,,,,
4/18/20 20:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.325555,,,,
4/18/2020 20:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.327748,,,,
4/18/20 20:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.329909,,,,
4/18/2020 21:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.332038,,,,
4/18/20 21:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.334135,,,,
4/18/2020 21:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.3362,,,,
4/18/20 21:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.338232,,,,
4/18/2020 22:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.340232,,,,
4/18/20 22:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.3422,,,,
4/18/2020 22:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.344136,,,,
4/18/20 22:59,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.346039,,,,
4/18/2020 23:14,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.34791,,,,
4/18/20 23:29,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.34975,,,,
4/18/2020 23:44,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,2,,,0.351557,,,,
4/17/20 3:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.00945319,,,,
4/17/2020 3:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.00971291,,,,
4/17/20 3:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.00997953,,,,
4/17/2020 3:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0102532,,,,
4/17/20 4:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0105342,,,,
4/17/2020 4:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0108226,,,,
4/17/20 4:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0111186,,,,
4/17/2020 4:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0114224,,,,
4/17/20 5:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0117342,,,,
4/17/2020 5:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0120541,,,,
4/17/20 5:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0123825,,,,
4/17/2020 5:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0127194,,,,
4/17/20 6:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0130651,,,,
4/17/2020 6:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0134198,,,,
4/17/20 6:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0137837,,,,
4/17/2020 6:45,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.014157,,,,
4/17/20 7:00,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0145399,,,,
4/17/2020 7:15,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0149327,,,,
4/17/20 7:30,WE1,E001,V14,AtVSP1:TdTomato-HSP,Tdtomato,insect,Tomato M82,Field,3,,,0.0153356,,,,
